case_id,country_id,state_id,report_date,report_time,confirmed,deaths,recovered,new_confirmed,new_deaths,active_cases
1,1,1,2020-03-26,18:00:00,1,0,0,1,0,1
2,1,1,2020-03-27,10:00:00,1,0,0,0,0,1
3,1,1,2020-03-28,18:00:00,6,0,0,5,0,6
4,1,1,2020-03-29,19:30:00,9,0,0,3,0,9
5,1,1,2020-03-30,21:30:00,9,0,0,0,0,9
6,1,1,2020-03-31,20:30:00,10,0,0,1,0,10
7,1,1,2020-04-01,19:30:00,10,0,0,0,0,10
8,1,1,2020-04-02,18:00:00,10,0,0,0,0,10
9,1,1,2020-04-03,18:00:00,10,0,0,0,0,10
10,1,1,2020-04-04,18:00:00,10,0,0,0,0,10
11,1,1,2020-04-05,18:00:00,10,0,0,0,0,10
12,1,1,2020-04-06,18:00:00,10,0,0,0,0,10
13,1,1,2020-04-07,18:00:00,10,0,0,0,0,10
14,1,1,2020-04-08,17:00:00,10,0,0,0,0,10
15,1,1,2020-04-09,17:00:00,11,0,0,1,0,11
16,1,1,2020-04-10,17:00:00,11,0,0,0,0,11
17,1,1,2020-04-11,17:00:00,11,0,0,0,0,11
18,1,1,2020-04-12,17:00:00,11,0,10,0,0,1
19,1,1,2020-04-13,17:00:00,11,0,10,0,0,1
20,1,1,2020-04-14,17:00:00,11,0,10,0,0,1
21,1,1,2020-04-15,17:00:00,11,0,10,0,0,1
22,1,1,2020-04-16,17:00:00,11,0,10,0,0,1
23,1,1,2020-04-17,17:00:00,11,0,10,0,0,1
24,1,1,2020-04-18,17:00:00,12,0,11,1,0,1
25,1,1,2020-04-19,17:00:00,14,0,11,2,0,3
26,1,1,2020-04-20,17:00:00,15,0,11,1,0,4
27,1,1,2020-04-21,17:00:00,16,0,11,1,0,5
28,1,1,2020-04-22,17:00:00,17,0,11,1,0,6
29,1,1,2020-04-23,17:00:00,18,0,11,1,0,7
30,1,1,2020-04-24,17:00:00,22,0,11,4,0,11
31,1,1,2020-04-25,17:00:00,27,0,11,5,0,16
32,1,1,2020-04-26,17:00:00,33,0,11,6,0,22
33,1,1,2020-04-27,17:00:00,33,0,11,0,0,22
34,1,1,2020-04-28,17:00:00,33,0,11,0,0,22
35,1,1,2020-04-29,17:00:00,33,0,15,0,0,18
36,1,1,2020-04-30,17:00:00,33,0,15,0,0,18
37,1,1,2020-05-01,17:00:00,33,0,16,0,0,17
38,1,1,2020-05-02,17:00:00,33,0,16,0,0,17
39,1,1,2020-05-03,17:00:00,33,0,17,0,0,16
40,1,1,2020-05-04,17:00:00,33,0,32,0,0,1
41,1,1,2020-05-05,17:00:00,33,0,32,0,0,1
42,1,1,2020-05-06,08:00:00,33,0,32,0,0,1
43,1,1,2020-05-07,08:00:00,33,0,32,0,0,1
44,1,1,2020-05-08,08:00:00,33,0,33,0,0,0
45,1,1,2020-05-09,08:00:00,33,0,33,0,0,0
46,1,1,2020-05-10,08:00:00,33,0,33,0,0,0
47,1,1,2020-05-11,08:00:00,33,0,33,0,0,0
48,1,1,2020-05-12,08:00:00,33,0,33,0,0,0
49,1,1,2020-05-13,08:00:00,33,0,33,0,0,0
50,1,1,2020-05-14,08:00:00,33,0,33,0,0,0
51,1,1,2020-05-15,08:00:00,33,0,33,0,0,0
52,1,1,2020-05-16,08:00:00,33,0,33,0,0,0
53,1,1,2020-05-17,08:00:00,33,0,33,0,0,0
54,1,1,2020-05-18,08:00:00,33,0,33,0,0,0
55,1,1,2020-05-19,08:00:00,33,0,33,0,0,0
56,1,1,2020-05-20,08:00:00,33,0,33,0,0,0
57,1,1,2020-05-21,08:00:00,33,0,33,0,0,0
58,1,1,2020-05-22,08:00:00,33,0,33,0,0,0
59,1,1,2020-05-23,08:00:00,33,0,33,0,0,0
60,1,1,2020-05-24,08:00:00,33,0,33,0,0,0
61,1,1,2020-05-25,08:00:00,33,0,33,0,0,0
62,1,1,2020-05-26,08:00:00,33,0,33,0,0,0
63,1,1,2020-05-27,08:00:00,33,0,33,0,0,0
64,1,1,2020-05-28,08:00:00,33,0,33,0,0,0
65,1,1,2020-05-29,08:00:00,33,0,33,0,0,0
66,1,1,2020-05-30,08:00:00,33,0,33,0,0,0
67,1,1,2020-05-31,08:00:00,33,0,33,0,0,0
68,1,1,2020-06-01,08:00:00,33,0,33,0,0,0
69,1,1,2020-06-02,08:00:00,33,0,33,0,0,0
70,1,1,2020-06-03,08:00:00,33,0,33,0,0,0
71,1,1,2020-06-04,08:00:00,33,0,33,0,0,0
72,1,1,2020-06-05,08:00:00,33,0,33,0,0,0
73,1,1,2020-06-06,08:00:00,33,0,33,0,0,0
74,1,1,2020-06-07,08:00:00,33,0,33,0,0,0
75,1,1,2020-06-08,08:00:00,33,0,33,0,0,0
76,1,1,2020-06-09,08:00:00,33,0,33,0,0,0
77,1,1,2020-06-10,08:00:00,33,0,33,0,0,0
78,1,1,2020-06-11,08:00:00,34,0,33,1,0,1
79,1,1,2020-06-12,08:00:00,38,0,33,4,0,5
80,1,1,2020-06-13,08:00:00,38,0,33,0,0,5
81,1,1,2020-06-14,08:00:00,38,0,33,0,0,5
82,1,1,2020-06-15,08:00:00,38,0,33,0,0,5
83,1,1,2020-06-16,08:00:00,41,0,33,3,0,8
84,1,1,2020-06-17,08:00:00,44,0,33,3,0,11
85,1,1,2020-06-18,08:00:00,44,0,33,0,0,11
86,1,1,2020-06-19,08:00:00,44,0,33,0,0,11
87,1,1,2020-06-20,08:00:00,45,0,35,1,0,10
88,1,1,2020-06-21,08:00:00,47,0,36,2,0,11
89,1,1,2020-06-22,08:00:00,48,0,37,1,0,11
90,1,1,2020-06-23,08:00:00,48,0,37,0,0,11
91,1,1,2020-06-24,08:00:00,50,0,40,2,0,10
92,1,1,2020-06-25,08:00:00,56,0,43,6,0,13
93,1,1,2020-06-26,08:00:00,59,0,43,3,0,16
94,1,1,2020-06-27,08:00:00,72,0,43,13,0,29
95,1,1,2020-06-28,08:00:00,72,0,43,0,0,29
96,1,1,2020-06-29,08:00:00,76,0,45,4,0,31
97,1,1,2020-06-30,08:00:00,90,0,46,14,0,44
98,1,1,2020-07-01,08:00:00,97,0,50,7,0,47
99,1,1,2020-07-02,08:00:00,100,0,50,3,0,50
100,1,1,2020-07-03,08:00:00,109,0,51,9,0,58
101,1,1,2020-07-04,08:00:00,116,0,54,7,0,62
102,1,1,2020-07-05,08:00:00,119,0,66,3,0,53
103,1,1,2020-07-06,08:00:00,125,0,72,6,0,53
104,1,1,2020-07-07,08:00:00,141,0,74,16,0,67
105,1,1,2020-07-08,08:00:00,147,0,75,6,0,72
106,1,1,2020-07-09,08:00:00,149,0,77,2,0,72
107,1,1,2020-07-10,08:00:00,151,0,83,2,0,68
108,1,1,2020-07-11,08:00:00,156,0,92,5,0,64
109,1,1,2020-07-12,08:00:00,163,0,93,7,0,70
110,1,1,2020-07-13,08:00:00,163,0,93,0,0,70
111,1,1,2020-07-14,08:00:00,166,0,109,3,0,57
112,1,1,2020-07-15,08:00:00,166,0,109,0,0,57
113,1,1,2020-07-16,08:00:00,176,0,130,10,0,46
114,1,1,2020-07-17,08:00:00,180,0,133,4,0,47
115,1,1,2020-07-18,08:00:00,194,0,142,14,0,52
116,1,1,2020-07-19,08:00:00,198,0,145,4,0,53
117,1,1,2020-07-20,08:00:00,203,0,145,5,0,58
118,1,1,2020-07-21,08:00:00,207,0,152,4,0,55
119,1,1,2020-07-22,08:00:00,212,0,159,5,0,53
120,1,1,2020-07-23,08:00:00,221,0,163,9,0,58
121,1,1,2020-07-24,08:00:00,240,0,170,19,0,70
122,1,1,2020-07-25,08:00:00,259,0,174,19,0,85
123,1,1,2020-07-26,08:00:00,290,0,176,31,0,114
124,1,1,2020-07-27,08:00:00,324,0,182,34,0,142
125,1,1,2020-07-28,08:00:00,338,1,192,14,1,145
126,1,1,2020-07-29,08:00:00,363,1,196,25,0,166
127,1,1,2020-07-30,08:00:00,428,2,201,65,1,225
128,1,1,2020-07-31,08:00:00,471,4,201,43,2,266
129,1,1,2020-08-01,08:00:00,548,5,214,77,1,329
130,1,1,2020-08-02,08:00:00,636,7,226,88,2,403
131,1,1,2020-08-03,08:00:00,734,8,242,98,1,484
132,1,1,2020-08-04,08:00:00,830,10,263,96,2,557
133,1,1,2020-08-05,08:00:00,928,12,277,98,2,639
134,1,1,2020-08-06,08:00:00,1027,14,326,99,2,687
135,1,1,2020-08-07,08:00:00,1123,16,355,96,2,752
136,1,1,2020-08-08,08:00:00,1222,19,425,99,3,778
137,1,1,2020-08-09,08:00:00,1351,20,500,129,1,831
138,1,1,2020-08-10,08:00:00,1490,20,648,139,0,822
139,1,1,2020-08-11,08:00:00,1625,20,709,135,0,896
140,1,1,2020-08-12,08:00:00,1764,21,749,139,1,994
141,1,1,2020-08-13,08:00:00,1900,21,829,136,0,1050
142,1,1,2020-08-14,08:00:00,2037,22,924,137,1,1091
143,1,1,2020-08-15,08:00:00,2186,24,1032,149,2,1130
144,1,1,2020-08-16,08:00:00,2306,24,1128,120,0,1154
145,1,1,2020-08-17,08:00:00,2399,28,1226,93,4,1145
146,1,1,2020-08-18,08:00:00,2445,29,1325,46,1,1091
147,1,1,2020-08-19,08:00:00,2529,30,1421,84,1,1078
148,1,1,2020-08-20,08:00:00,2604,30,1529,75,0,1045
149,1,1,2020-08-21,08:00:00,2680,31,1638,76,1,1011
150,1,1,2020-08-22,08:00:00,2747,32,1744,67,1,971
151,1,1,2020-08-23,08:00:00,2808,32,1853,61,0,923
152,1,1,2020-08-24,08:00:00,2860,33,1963,52,1,864
153,1,1,2020-08-25,08:00:00,2904,35,2092,44,2,777
154,1,1,2020-08-26,08:00:00,2945,37,2231,41,2,677
155,1,1,2020-08-27,08:00:00,2985,41,2309,40,4,635
156,1,1,2020-08-28,08:00:00,3018,42,2374,33,1,602
157,1,1,2020-08-29,08:00:00,3050,42,2444,32,0,564
158,1,1,2020-08-30,08:00:00,3081,44,2519,31,2,518
159,1,1,2020-08-31,08:00:00,3104,45,2586,23,1,473
160,1,1,2020-09-01,08:00:00,3132,46,2647,28,1,439
161,1,1,2020-09-02,08:00:00,3160,46,2714,28,0,400
162,1,1,2020-09-03,08:00:00,3186,47,2758,26,1,381
163,1,1,2020-09-04,08:00:00,3223,48,2823,37,1,352
164,1,1,2020-09-05,08:00:00,3257,49,2863,34,1,345
165,1,1,2020-09-06,08:00:00,3292,50,2904,35,1,338
166,1,1,2020-09-07,08:00:00,3332,50,2951,40,0,331
167,1,1,2020-09-08,08:00:00,3359,50,2997,27,0,312
168,1,1,2020-09-09,08:00:00,3392,50,3035,33,0,307
169,1,1,2020-09-10,08:00:00,3426,51,3078,34,1,297
170,1,1,2020-09-11,08:00:00,3465,51,3121,39,0,293
171,1,1,2020-09-12,08:00:00,3494,51,3157,29,0,286
172,1,1,2020-09-13,08:00:00,3521,51,3202,27,0,268
173,1,1,2020-09-14,08:00:00,3546,51,3243,25,0,252
174,1,1,2020-09-15,08:00:00,3557,52,3278,11,1,227
175,1,1,2020-09-16,08:00:00,3574,52,3318,17,0,204
176,1,1,2020-09-17,08:00:00,3593,52,3345,19,0,196
177,1,1,2020-09-18,08:00:00,3604,52,3378,11,0,174
178,1,1,2020-09-19,08:00:00,3631,52,3414,27,0,165
179,1,1,2020-09-20,08:00:00,3644,52,3436,13,0,156
180,1,1,2020-09-21,08:00:00,3651,52,3452,7,0,147
181,1,1,2020-09-22,08:00:00,3673,52,3469,22,0,152
182,1,1,2020-09-23,08:00:00,3691,52,3479,18,0,160
183,1,1,2020-09-24,08:00:00,3712,52,3494,21,0,166
184,1,1,2020-09-25,08:00:00,3744,52,3503,32,0,189
185,1,1,2020-09-26,08:00:00,3759,52,3528,15,0,179
186,1,1,2020-09-27,08:00:00,3774,52,3551,15,0,171
187,1,1,2020-09-28,08:00:00,3794,53,3553,20,1,188
188,1,1,2020-09-29,08:00:00,3803,53,3582,9,0,168
189,1,1,2020-09-30,08:00:00,3821,53,3587,18,0,181
190,1,1,2020-10-01,08:00:00,3835,53,3608,14,0,174
191,1,1,2020-10-02,08:00:00,3848,53,3623,13,0,172
192,1,1,2020-10-03,08:00:00,3858,53,3631,10,0,174
193,1,1,2020-10-04,08:00:00,3868,53,3642,10,0,173
194,1,1,2020-10-05,08:00:00,3884,53,3649,16,0,182
195,1,1,2020-10-06,08:00:00,3899,54,3659,15,1,186
196,1,1,2020-10-07,08:00:00,3912,54,3678,13,0,180
197,1,1,2020-10-08,08:00:00,3935,54,3696,23,0,185
198,1,1,2020-10-09,08:00:00,3952,55,3707,17,1,190
199,1,1,2020-10-10,08:00:00,3976,55,3724,24,0,197
200,1,1,2020-10-11,08:00:00,3992,55,3744,16,0,193
201,1,1,2020-10-12,08:00:00,4005,55,3764,13,0,186
202,1,1,2020-10-13,08:00:00,4023,55,3770,18,0,198
203,1,1,2020-10-14,08:00:00,4036,55,3782,13,0,199
204,1,1,2020-10-15,08:00:00,4046,55,3796,10,0,195
205,1,1,2020-10-16,08:00:00,4062,55,3817,16,0,190
206,1,1,2020-10-17,08:00:00,4072,56,3831,10,1,185
207,1,1,2020-10-18,08:00:00,4083,56,3848,11,0,179
208,1,1,2020-10-19,08:00:00,4108,56,3868,25,0,184
209,1,1,2020-10-20,08:00:00,4126,56,3892,18,0,178
210,1,1,2020-10-21,08:00:00,4141,56,3902,15,0,183
211,1,1,2020-10-22,08:00:00,4168,56,3913,27,0,199
212,1,1,2020-10-23,08:00:00,4184,57,3937,16,1,190
213,1,1,2020-10-24,08:00:00,4207,58,3945,23,1,204
214,1,1,2020-10-25,08:00:00,4225,58,3968,18,0,199
215,1,1,2020-10-26,08:00:00,4245,58,3983,20,0,204
216,1,1,2020-10-27,08:00:00,4253,58,3997,8,0,198
217,1,1,2020-10-28,08:00:00,4274,58,4019,21,0,197
218,1,1,2020-10-29,08:00:00,4289,58,4039,15,0,192
219,1,1,2020-10-30,08:00:00,4305,59,4054,16,1,192
220,1,1,2020-10-31,08:00:00,4317,59,4076,12,0,182
221,1,1,2020-11-01,08:00:00,4332,59,4100,15,0,173
222,1,1,2020-11-02,08:00:00,4340,60,4112,8,1,168
223,1,1,2020-11-03,08:00:00,4352,60,4132,12,0,160
224,1,1,2020-11-04,08:00:00,4372,60,4153,20,0,159
225,1,1,2020-11-05,08:00:00,4389,60,4163,17,0,166
226,1,1,2020-11-06,08:00:00,4403,60,4175,14,0,168
227,1,1,2020-11-07,08:00:00,4420,60,4194,17,0,166
228,1,1,2020-11-08,08:00:00,4441,60,4206,21,0,175
229,1,1,2020-11-09,08:00:00,4450,60,4221,9,0,169
230,1,1,2020-11-10,08:00:00,4463,60,4239,13,0,164
231,1,1,2020-11-11,08:00:00,4477,60,4255,14,0,162
232,1,1,2020-11-12,08:00:00,4494,60,4267,17,0,167
233,1,1,2020-11-13,08:00:00,4507,61,4282,13,1,164
234,1,1,2020-11-14,08:00:00,4518,61,4304,11,0,153
235,1,1,2020-11-15,08:00:00,4527,61,4315,9,0,151
236,1,1,2020-11-16,08:00:00,4536,61,4330,9,0,145
237,1,1,2020-11-17,08:00:00,4557,61,4346,21,0,150
238,1,1,2020-11-18,08:00:00,4574,61,4363,17,0,150
239,1,1,2020-11-19,08:00:00,4593,61,4378,19,0,154
240,1,1,2020-11-20,08:00:00,4604,61,4398,11,0,145
241,1,1,2020-11-21,08:00:00,4617,61,4408,13,0,148
242,1,1,2020-11-22,08:00:00,4631,61,4428,14,0,142
243,1,1,2020-11-23,08:00:00,4641,61,4440,10,0,140
244,1,1,2020-11-24,08:00:00,4656,61,4453,15,0,142
245,1,1,2020-11-25,08:00:00,4667,61,4464,11,0,142
246,1,1,2020-11-26,08:00:00,4677,61,4479,10,0,137
247,1,1,2020-11-27,08:00:00,4682,61,4491,5,0,130
248,1,1,2020-11-28,08:00:00,4689,61,4508,7,0,120
249,1,1,2020-11-29,08:00:00,4698,61,4518,9,0,119
250,1,1,2020-11-30,08:00:00,4704,61,4537,6,0,106
251,1,1,2020-12-01,08:00:00,4710,61,4550,6,0,99
252,1,1,2020-12-02,08:00:00,4718,61,4566,8,0,91
253,1,1,2020-12-03,08:00:00,4723,61,4583,5,0,79
254,1,1,2020-12-04,08:00:00,4729,61,4597,6,0,71
255,1,1,2020-12-05,08:00:00,4742,61,4611,13,0,70
256,1,1,2020-12-06,08:00:00,4747,61,4616,5,0,70
257,1,1,2020-12-07,08:00:00,4758,61,4624,11,0,73
258,1,1,2020-12-08,08:00:00,4773,61,4631,15,0,81
259,1,1,2020-12-09,08:00:00,4778,61,4647,5,0,70
260,1,1,2020-12-10,08:00:00,4783,61,4647,5,0,75
261,1,1,2020-12-11,08:00:00,4791,61,4652,8,0,78
262,1,1,2020-12-12,08:00:00,4798,61,4659,7,0,78
263,1,1,2020-12-13,08:00:00,4805,61,4665,7,0,79
264,1,1,2020-12-14,08:00:00,4818,61,4673,13,0,84
265,1,1,2020-12-15,08:00:00,4773,61,4681,0,0,31
266,1,1,2020-12-16,08:00:00,4842,61,4688,69,0,93
267,1,1,2020-12-17,08:00:00,4850,61,4698,8,0,91
268,1,1,2020-12-18,08:00:00,4860,61,4707,10,0,92
269,1,1,2020-12-19,08:00:00,4869,61,4712,9,0,96
270,1,1,2020-12-20,08:00:00,4875,61,4719,6,0,95
271,1,1,2020-12-21,08:00:00,4881,61,4732,6,0,88
272,1,1,2020-12-22,08:00:00,4888,62,4740,7,1,86
273,1,1,2020-12-23,08:00:00,4893,62,4749,5,0,82
274,1,1,2020-12-24,08:00:00,4896,62,4761,3,0,73
275,1,1,2020-12-25,08:00:00,4901,62,4775,5,0,64
276,1,1,2020-12-26,08:00:00,4912,62,4781,11,0,69
277,1,1,2020-12-27,08:00:00,4912,62,4789,0,0,61
278,1,1,2020-12-28,08:00:00,4924,62,4798,12,0,64
279,1,1,2020-12-29,08:00:00,4929,62,4803,5,0,64
280,1,1,2020-12-30,08:00:00,4936,62,4811,7,0,63
281,1,1,2020-12-31,08:00:00,4941,62,4820,5,0,59
282,1,1,2021-01-01,08:00:00,4945,62,4826,4,0,57
283,1,1,2021-01-02,08:00:00,4946,62,4830,1,0,54
284,1,1,2021-01-03,08:00:00,4947,62,4837,1,0,48
285,1,1,2021-01-04,08:00:00,4948,62,4846,1,0,40
286,1,1,2021-01-05,08:00:00,4948,62,4848,0,0,38
287,1,1,2021-01-06,08:00:00,4949,62,4856,1,0,31
288,1,1,2021-01-07,08:00:00,4949,62,4859,0,0,28
289,1,1,2021-01-08,08:00:00,4958,62,4864,9,0,32
290,1,1,2021-01-09,08:00:00,4959,62,4866,1,0,31
291,1,1,2021-01-10,08:00:00,4959,62,4873,0,0,24
292,1,1,2021-01-11,08:00:00,4960,62,4875,1,0,23
293,1,1,2021-01-12,08:00:00,4963,62,4884,3,0,17
294,1,1,2021-01-13,08:00:00,4966,62,4886,3,0,18
295,1,1,2021-01-14,08:00:00,4969,62,4891,3,0,16
296,1,1,2021-01-15,08:00:00,4976,62,4891,7,0,23
297,1,1,2021-01-16,08:00:00,4979,62,4895,3,0,22
298,1,1,2021-01-17,08:00:00,4982,62,4895,3,0,25
299,1,1,2021-01-18,08:00:00,4983,62,4896,1,0,25
300,1,1,2021-01-19,08:00:00,4988,62,4897,5,0,29
301,1,1,2021-01-20,08:00:00,4989,62,4897,1,0,30
302,1,1,2021-01-21,08:00:00,4991,62,4900,2,0,29
303,1,1,2021-01-22,08:00:00,4991,62,4904,0,0,25
304,1,1,2021-01-23,08:00:00,4992,62,4907,1,0,23
305,1,1,2021-01-24,08:00:00,4993,62,4907,1,0,24
306,1,1,2021-01-25,08:00:00,4993,62,4908,0,0,23
307,1,1,2021-01-26,08:00:00,4994,62,4917,1,0,15
308,1,1,2021-01-27,08:00:00,4994,62,4917,0,0,15
309,1,1,2021-01-28,08:00:00,4994,62,4922,0,0,10
310,1,1,2021-01-29,08:00:00,4994,62,4924,0,0,8
311,1,1,2021-01-30,08:00:00,4994,62,4927,0,0,5
312,1,1,2021-01-31,08:00:00,4994,62,4928,0,0,4
313,1,1,2021-02-01,08:00:00,4994,62,4928,0,0,4
314,1,1,2021-02-02,08:00:00,4994,62,4932,0,0,0
315,1,1,2021-02-03,08:00:00,4994,62,4932,0,0,0
316,1,1,2021-02-04,08:00:00,4994,62,4932,0,0,0
317,1,1,2021-02-05,08:00:00,4994,62,4932,0,0,0
318,1,1,2021-02-06,08:00:00,4997,62,4932,3,0,3
319,1,1,2021-02-07,08:00:00,5000,62,4932,3,0,6
320,1,1,2021-02-08,08:00:00,5001,62,4932,1,0,7
321,1,1,2021-02-09,08:00:00,5005,62,4932,4,0,11
322,1,1,2021-02-10,08:00:00,5007,62,4932,2,0,13
323,1,1,2021-02-11,08:00:00,5007,62,4932,0,0,13
324,1,1,2021-02-12,08:00:00,5007,62,4932,0,0,13
325,1,1,2021-02-13,08:00:00,5007,62,4934,0,0,11
326,1,1,2021-02-14,08:00:00,5009,62,4938,2,0,9
327,1,1,2021-02-15,08:00:00,5009,62,4938,0,0,9
328,1,1,2021-02-16,08:00:00,5009,62,4938,0,0,9
329,1,1,2021-02-17,08:00:00,5013,62,4943,4,0,8
330,1,1,2021-02-18,08:00:00,5014,62,4944,1,0,8
331,1,1,2021-02-19,08:00:00,5014,62,4944,0,0,8
332,1,1,2021-02-20,08:00:00,5014,62,4948,0,0,4
333,1,1,2021-02-21,08:00:00,5014,62,4949,0,0,3
334,1,1,2021-02-22,08:00:00,5014,62,4949,0,0,3
335,1,1,2021-02-23,08:00:00,5015,62,4949,1,0,4
336,1,1,2021-02-24,08:00:00,5016,62,4949,1,0,5
337,1,1,2021-02-25,08:00:00,5016,62,4950,0,0,4
338,1,1,2021-02-26,08:00:00,5016,62,4952,0,0,2
339,1,1,2021-02-27,08:00:00,5017,62,4952,1,0,3
340,1,1,2021-02-28,08:00:00,5018,62,4952,1,0,4
341,1,1,2021-03-01,08:00:00,5020,62,4952,2,0,6
342,1,1,2021-03-02,08:00:00,5020,62,4952,0,0,6
343,1,1,2021-03-03,08:00:00,5020,62,4952,0,0,6
344,1,1,2021-03-04,08:00:00,5022,62,4952,2,0,8
345,1,1,2021-03-05,08:00:00,5024,62,4953,2,0,9
346,1,1,2021-03-06,08:00:00,5024,62,4954,0,0,8
347,1,1,2021-03-07,08:00:00,5024,62,4955,0,0,7
348,1,1,2021-03-08,08:00:00,5024,62,4955,0,0,7
349,1,1,2021-03-09,08:00:00,5026,62,4957,2,0,7
350,1,1,2021-03-10,08:00:00,5028,62,4958,2,0,8
351,1,1,2021-03-11,08:00:00,5028,62,4958,0,0,8
352,1,1,2021-03-12,08:00:00,5028,62,4960,0,0,6
353,1,1,2021-03-13,08:00:00,5029,62,4961,1,0,6
354,1,1,2021-03-14,08:00:00,5030,62,4964,1,0,4
355,1,1,2021-03-15,08:00:00,5031,62,4964,1,0,5
356,1,1,2021-03-16,08:00:00,5031,62,4966,0,0,3
357,1,1,2021-03-17,08:00:00,5032,62,4967,1,0,3
358,1,1,2021-03-18,08:00:00,5035,62,4967,3,0,6
359,1,1,2021-03-19,08:00:00,5036,62,4969,1,0,5
360,1,1,2021-03-20,08:00:00,5038,62,4969,2,0,7
361,1,1,2021-03-21,08:00:00,5038,62,4969,0,0,7
362,1,1,2021-03-22,08:00:00,5039,62,4969,1,0,8
363,1,1,2021-03-23,08:00:00,5039,62,4969,0,0,8
364,1,1,2021-03-24,08:00:00,5039,62,4972,0,0,5
365,1,1,2021-03-25,08:00:00,5041,62,4973,2,0,6
366,1,1,2021-03-26,08:00:00,5042,62,4974,1,0,6
367,1,1,2021-03-27,08:00:00,5043,62,4974,1,0,7
368,1,1,2021-03-28,08:00:00,5044,62,4975,1,0,7
369,1,1,2021-03-29,08:00:00,5046,62,4976,2,0,8
370,1,1,2021-03-30,08:00:00,5052,62,4976,6,0,14
371,1,1,2021-03-31,08:00:00,5081,62,4976,29,0,43
372,1,1,2021-04-01,08:00:00,5083,62,4976,2,0,45
373,1,1,2021-04-02,08:00:00,5084,62,4980,1,0,42
374,1,1,2021-04-03,08:00:00,5084,62,4981,0,0,41
375,1,1,2021-04-04,08:00:00,5098,62,4987,14,0,49
376,1,1,2021-04-05,08:00:00,5109,62,4990,11,0,57
377,1,1,2021-04-06,08:00:00,5116,62,5001,7,0,53
378,1,1,2021-04-07,08:00:00,5123,62,5010,7,0,51
379,1,1,2021-04-08,08:00:00,5131,62,5020,8,0,49
380,1,1,2021-04-09,08:00:00,5149,62,5027,18,0,60
381,1,1,2021-04-10,08:00:00,5161,62,5028,12,0,71
382,1,1,2021-04-11,08:00:00,5175,62,5038,14,0,75
383,1,1,2021-04-12,08:00:00,5190,62,5040,15,0,88
384,1,1,2021-04-13,08:00:00,5201,62,5050,11,0,89
385,1,1,2021-04-14,08:00:00,5209,62,5054,8,0,93
386,1,1,2021-04-15,08:00:00,5247,63,5078,38,1,106
387,1,1,2021-04-16,08:00:00,5262,63,5082,15,0,117
388,1,1,2021-04-17,08:00:00,5289,63,5110,27,0,116
389,1,1,2021-04-18,08:00:00,5331,64,5146,42,1,121
390,1,1,2021-04-19,08:00:00,5390,64,5200,59,0,126
391,1,1,2021-04-20,08:00:00,5421,64,5212,31,0,145
392,1,1,2021-04-21,08:00:00,5466,64,5243,45,0,159
393,1,1,2021-04-22,08:00:00,5490,64,5276,24,0,150
394,1,1,2021-04-23,08:00:00,5527,65,5309,37,1,153
395,1,1,2021-04-24,08:00:00,5569,65,5358,42,0,146
396,1,1,2021-04-25,08:00:00,5614,66,5410,45,1,138
397,1,1,2021-04-26,08:00:00,5665,66,5467,51,0,132
398,1,1,2021-04-27,08:00:00,5716,66,5520,51,0,130
399,1,1,2021-04-28,08:00:00,5764,66,5562,48,0,136
400,1,1,2021-04-29,08:00:00,5816,67,5606,52,1,143
401,1,1,2021-04-30,08:00:00,5875,67,5643,59,0,165
402,1,1,2021-05-01,08:00:00,5949,67,5701,74,0,181
403,1,1,2021-05-02,08:00:00,6046,68,5773,97,1,205
404,1,1,2021-05-03,08:00:00,6084,69,5798,38,1,217
405,1,1,2021-05-04,08:00:00,6150,70,5850,66,1,230
406,1,1,2021-05-05,08:00:00,6181,70,5879,31,0,232
407,1,1,2021-05-06,08:00:00,6223,71,5928,42,1,224
408,1,1,2021-05-07,08:00:00,6255,72,5958,32,1,225
409,1,1,2021-05-08,08:00:00,6311,72,6030,56,0,209
410,1,1,2021-05-09,08:00:00,6341,74,6056,30,2,211
411,1,1,2021-05-10,08:00:00,6367,76,6088,26,2,203
412,1,1,2021-05-11,08:00:00,6398,78,6125,31,2,195
413,1,1,2021-05-12,08:00:00,6426,78,6149,28,0,199
414,1,1,2021-05-13,08:00:00,6470,81,6175,44,3,214
415,1,1,2021-05-14,08:00:00,6510,83,6213,40,2,214
416,1,1,2021-05-15,08:00:00,6542,85,6225,32,2,232
417,1,1,2021-05-16,08:00:00,6568,85,6267,26,0,216
418,1,1,2021-05-17,08:00:00,6603,88,6283,35,3,232
419,1,1,2021-05-18,08:00:00,6638,89,6329,35,1,220
420,1,1,2021-05-19,08:00:00,6674,92,6359,36,3,223
421,1,1,2021-05-20,08:00:00,6709,95,6385,35,3,229
422,1,1,2021-05-21,08:00:00,6758,96,6401,49,1,261
423,1,1,2021-05-22,08:00:00,6789,98,6417,31,2,274
424,1,1,2021-05-23,08:00:00,6820,101,6441,31,3,278
425,1,1,2021-05-24,08:00:00,6844,103,6473,24,2,268
426,1,1,2021-05-25,08:00:00,6853,104,6495,9,1,254
427,1,1,2021-05-26,08:00:00,6878,106,6544,25,2,228
428,1,1,2021-05-27,08:00:00,6901,108,6573,23,2,220
429,1,1,2021-05-28,08:00:00,6917,109,6591,16,1,217
430,1,1,2021-05-29,08:00:00,6936,113,6630,19,4,193
